DATAFLOW,LAST UPDATE,freq,age,sex,indic_il,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,MK,2019,2743,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,MK,2020,3003,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,MT,2010,10574,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,MT,2011,11190,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,MT,2012,11759,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,MT,2013,12316,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,MT,2014,13015,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,MT,2015,13818,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,MT,2016,13748,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,MT,2017,14788,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,MT,2018,14980,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,MT,2019,15716,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,MT,2020,16387,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,NL,2010,20650,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,NL,2011,20725,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,NL,2012,21011,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,NL,2013,21299,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,NL,2014,21199,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,NL,2015,21671,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,NL,2016,23128,b
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,NL,2017,24110,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,NL,2018,24637,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,NL,2019,25151,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,NL,2020,26384,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,NO,2010,33085,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,NO,2011,36808,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,NO,2012,40430,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,NO,2013,43595,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,NO,2014,44807,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,NO,2015,42645,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,NO,2016,40490,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,NO,2017,39322,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,NO,2018,40040,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,NO,2019,39868,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,NO,2020,40950,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,PL,2010,4482,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,PL,2011,5087,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,PL,2012,5133,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,PL,2013,5206,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,PL,2014,5375,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,PL,2015,5582,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,PL,2016,5986,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,PL,2017,6041,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,PL,2018,6690,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,PL,2019,7240,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,PL,2020,8204,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,PT,2010,8800,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,PT,2011,8536,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,PT,2012,8416,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,PT,2013,8279,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,PT,2014,8392,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,PT,2015,8594,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,PT,2016,8914,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,PT,2017,9231,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,PT,2018,9505,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,PT,2019,10167,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,PT,2020,10906,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,RO,2010,2067,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,RO,2011,2132,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,RO,2012,2085,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,RO,2013,2071,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,RO,2014,2205,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,RO,2015,2376,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,RO,2016,2482,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,RO,2017,2829,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,RO,2018,3385,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,RO,2019,3979,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,RO,2020,4408,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,RS,2013,2420,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,RS,2014,2422,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,RS,2015,2387,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,RS,2016,2447,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,RS,2017,2557,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,RS,2018,2769,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,RS,2019,3331,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,RS,2020,3799,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SE,2010,19434,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SE,2011,22181,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SE,2012,24404,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SE,2013,25979,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SE,2014,26556,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SE,2015,25743,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SE,2016,25690,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SE,2017,25909,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SE,2018,26084,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SE,2019,25021,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SE,2020,25346,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SI,2010,11904,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SI,2011,12209,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SI,2012,12286,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SI,2013,12037,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SI,2014,12075,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SI,2015,12517,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SI,2016,12546,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SI,2017,12954,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SI,2018,13413,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SI,2019,14335,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SI,2020,15089,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SK,2010,6225,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SK,2011,6402,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SK,2012,7088,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SK,2013,6846,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SK,2014,6928,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SK,2015,7044,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SK,2016,7080,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SK,2017,7293,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SK,2018,7743,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SK,2019,8309,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,SK,2020,8833,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,TR,2010,2796,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,TR,2011,3364,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,TR,2012,3262,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,TR,2013,3473,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,TR,2014,3537,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,TR,2015,3405,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,TR,2016,3798,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,TR,2017,3928,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,TR,2018,3559,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,TR,2019,3055,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,TR,2020,3161,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,UK,2010,17714,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,UK,2011,17561,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,UK,2012,19535,b
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,UK,2013,19119,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,UK,2014,21087,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,UK,2015,21486,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,UK,2016,21549,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,UK,2017,21420,b
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,M,MED_E,EUR,UK,2018,22070,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,AL,2017,1760,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,AL,2018,1997,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,AL,2019,2231,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,AL,2020,2523,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,AT,2010,21058,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,AT,2011,21463,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,AT,2012,21807,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,AT,2013,22073,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,AT,2014,23211,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,AT,2015,23260,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,AT,2016,23694,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,AT,2017,24752,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,AT,2018,25176,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,AT,2019,25729,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,AT,2020,26555,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,BE,2010,19464,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,BE,2011,20008,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,BE,2012,20280,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,BE,2013,21483,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,BE,2014,21705,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,BE,2015,21654,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,BE,2016,22295,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,BE,2017,22733,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,BE,2018,23686,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,BE,2019,24608,b
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,BE,2020,25672,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,BG,2010,3017,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,BG,2011,2914,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,BG,2012,2860,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,BG,2013,2924,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,BG,2014,3311,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,BG,2015,3332,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,BG,2016,3151,b
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,BG,2017,3590,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,BG,2018,3590,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,BG,2019,4224,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,BG,2020,4612,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CH,2010,30666,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CH,2011,33936,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CH,2012,39407,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CH,2013,40791,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CH,2014,38162,b
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CH,2015,39586,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CH,2016,44253,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CH,2017,43741,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CH,2018,43013,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CH,2019,41259,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CH,2020,43051,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CY,2010,16180,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CY,2011,16990,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CY,2012,16927,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CY,2013,15873,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CY,2014,14400,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CY,2015,13793,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CY,2016,14020,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CY,2017,14497,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CY,2018,15336,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CY,2019,16215,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CY,2020,16704,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CZ,2010,7058,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CZ,2011,7451,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CZ,2012,7791,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CZ,2013,7694,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CZ,2014,7622,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CZ,2015,7423,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CZ,2016,7838,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CZ,2017,8282,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CZ,2018,9088,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CZ,2019,9995,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,CZ,2020,10627,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,DE,2010,18797,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,DE,2011,19043,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,DE,2012,19595,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,DE,2013,19582,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,DE,2014,19733,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,DE,2015,20668,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,DE,2016,21275,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,DE,2017,21920,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,DE,2018,22713,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,DE,2019,23515,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,DE,2020,25989,b
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,DK,2010,25668,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,DK,2011,26944,b
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,DK,2012,27184,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,DK,2013,27444,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,DK,2014,27861,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,DK,2015,28364,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,DK,2016,28665,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,DK,2017,29383,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,DK,2018,30104,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,DK,2019,30717,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,DK,2020,30681,b
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,EE,2010,5727,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,EE,2011,5598,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,EE,2012,5987,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,EE,2013,6579,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,EE,2014,7217,b
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,EE,2015,7889,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,EE,2016,8645,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,EE,2017,9384,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,EE,2018,10524,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,EE,2019,11461,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,EE,2020,12228,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,EL,2010,11963,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,EL,2011,10985,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,TOTAL,T,MED_E,EUR,EL,2012,9513,
